-80.43105160275087	37.236309744655536
-80.43634517477804	37.23742137759578
-80.43635466830531	37.23742386323583
-80.43636387248333	37.23742726743524
-80.43637269867082	37.2374315574097
-80.43638106186678	37.23743669184442
-80.43638888152906	37.237442621292
-80.43639608235003	37.237449288648584
-80.43640259498184	37.237456629703914
-80.43640835670432	37.2374645737596
-80.43641331202889	37.23747304431005
-80.4364174132331	37.237481959779224
-80.43642062082009	37.23749123430629
-80.43642290389906	37.237500778572475
-80.4364242404827	37.23751050066128
-80.43642461769898	37.23752030694367
-80.4364240319151	37.237530102979804
-80.43642248877248	37.23753979442848
-80.43531290329207	37.24282361649616
-80.43531041765202	37.24283311002343
-80.43530701345261	37.24284231420145
-80.43530272347815	37.24285114038894
-80.43529758904343	37.242859503584896
-80.43529165959586	37.242867323247175
-80.43528499223926	37.24287452406814
-80.43527765118394	37.24288103669996
-80.43526970712826	37.24288679842243
-80.4352612365778	37.24289175374701
-80.43525232110863	37.242895854951215
-80.43524304658156	37.24289906253821
-80.43523350231538	37.24290134561717
-80.43522378022658	37.24290268220081
-80.43521397394419	37.24290305941709
-80.43520417790806	37.24290247363321
-80.43519448645938	37.24290093049059
-80.42990091443221	37.24178929755034
-80.42989142090494	37.24178681191029
-80.42988221672692	37.241783407710884
-80.42987339053943	37.24177911773642
-80.42986502734347	37.2417739833017
-80.4298572076812	37.24176805385412
-80.42985000686022	37.24176138649754
-80.42984349422841	37.24175404544221
-80.42983773250593	37.24174610138652
-80.42983277718136	37.24173763083607
-80.42982867597715	37.2417287153669
-80.42982546839016	37.24171944083983
-80.4298231853112	37.241709896573646
-80.42982184872756	37.24170017448484
-80.42982147151127	37.24169036820245
-80.42982205729515	37.24168057216632
-80.42982360043777	37.24167088071764
-80.43093318591818	37.23638705864997
-80.43093567155823	37.236377565122694
-80.43093907575764	37.23636836094468
-80.4309433657321	37.236359534757185
-80.43094850016682	37.23635117156123
-80.43095442961439	37.23634335189895
-80.43096109697099	37.236336151077985
-80.43096843802631	37.236329638446165
-80.430976382082	37.236323876723695
-80.43098485263245	37.23631892139912
-80.43099376810162	37.23631482019491
-80.43100304262869	37.23631161260792
-80.43101258689487	37.23630932952896
-80.43102230898367	37.23630799294532
-80.43103211526606	37.23630761572904
-80.43104191130219	37.23630820151292
-80.4352479	37.2410033
-80.43563870086463	37.24022983767377
-80.4351966	37.2410801
-80.4351331	37.2410518
-80.43498690000001	37.241211799999995
-80.4348816	37.241401
-80.4349869	37.2412118
-80.434787	37.2415575
-80.4346632	37.2417301
-80.4345314	37.2418715
-80.4341166	37.2420399
-80.4341504	37.2418612
-80.43412207237309	37.24201096766059
-80.434031	37.2418101
-80.4331656	37.2422215
-80.4330506	37.2422435
-80.4330684	37.2423041
-80.4330804	37.2423034
-80.4330966	37.2423582
-80.4335301	37.2422748
-80.4335999	37.2422616
-80.4336391	37.2424007
-80.4335999	37.242261600000006
-80.43458447611201	37.24199211368485
-80.43294811658778	37.24189483145102
-80.4328957	37.2417165
-80.4328688	37.2416249
-80.4327865	37.2413451
-80.4326685	37.2409437
-80.4321241	37.2410518
-80.4323944	37.2418084
-80.4347057	37.2415263
-80.4352591	37.241108
-80.43529808515726	37.24104527680789
-80.4359618	37.239247
-80.4358476	37.2392145
-80.4356823	37.2391736
-80.4357167	37.2389211
-80.4356137	37.2385682
-80.4354057	37.2382
-80.4353416	37.2382224
-80.4351578	37.2378882
-80.4349365	37.237462
-80.434867	37.2374861
-80.4350107	37.2374542
-80.4350531	37.2374498
-80.4352163	37.2373864
-80.434872	37.2375602
-80.4345819171887	37.23766062095945
-80.4340661	37.2378423
-80.4340116	37.2377912
-80.43435185052047	37.2376680167883
-80.43352418356884	37.23796073283094
-80.4342228802729	37.23797165862822
-80.4345132	37.2382112
-80.43463254672922	37.23834613795592
-80.43502180374347	37.239250363467285
-80.43475494445623	37.23967636882978
-80.43344803349879	37.24031341350343
-80.43357452646444	37.24025175538544
-80.4329445	37.2402808
-80.43282388793514	37.24026939722165
-80.43294449999999	37.240280799999994
-80.43244663207749	37.23954681261272
-80.43409651137888	37.23853302495967
-80.43363787260762	37.2387884975335
-80.4356264	37.2381231
-80.4355573	37.23800670000001
-80.4355503	37.2385898
-80.4356108	37.2393458
-80.435537	37.2395419
-80.4356848	37.2395653
-80.4357909	37.2374847
-80.4357406	37.2373966
-80.4360492	37.2379757
-80.435991	37.2378542
-80.4359793	37.2377518
-80.435949	37.2376844
-80.43206612934155	37.23848442971961
-80.43109900096569	37.238842829762994
-80.43091704314892	37.23980647900723
-80.4307427	37.2401753
-80.430774	37.2401905
-80.43126056164644	37.24043910934042
-80.4317787867896	37.24047747231636
-80.43096093205257	37.2398325947141
-80.43025826681298	37.240375680407375
