1000	0.005084460223553265	0.005024216196542688	6.024402701057551e-08
2000	0.005144667710789127	0.005024262868797807	6.020242099566022e-08
3000	0.005204783487585011	0.005024935512483029	5.994932503399379e-08
4000	0.00526438796875392	0.00503079655595675	5.8397853199292196e-08
5000	0.005322634559430702	0.005030881327086842	5.835064646877165e-08
6000	0.00538105835574948	0.005035106579202142	5.7658629424556304e-08
7000	0.005433092176454823	0.0050737862368392325	5.132941994508437e-08
8000	0.005483711170218239	0.005083340477960717	5.0046336532190514e-08
9000	0.005533868663901336	0.005087506627887746	4.9595781779287824e-08
10000	0.005582288375246604	0.005114664818237023	4.6762355700958075e-08
11000	0.005628294843881637	0.00512245024231552	4.598587286964704e-08
12000	0.005673283486882202	0.005136594880041996	4.4724050570017195e-08
13000	0.005715259862791427	0.005203941723518702	3.933216455944042e-08
14000	0.005754435418550637	0.005205789792308094	3.9188973303038884e-08
15000	0.005793662056516515	0.005211162593279903	3.88332975491075e-08
16000	0.005832079368228739	0.005212996384326022	3.869268649391987e-08
17000	0.005870277892344634	0.0052322584513886695	3.7530555350350834e-08
18000	0.0059074772480186555	0.005244151637000682	3.6851422834331906e-08
19000	0.0059445829323240456	0.005245889503047157	3.677333838299407e-08
20000	0.005981222075488928	0.005245782993391593	3.6771954104866754e-08
21000	0.006018140921188528	0.00524790098574005	3.667809216421325e-08
22000	0.006054752929386837	0.005247896127961292	3.667530915570657e-08
23000	0.006091552691470511	0.005294391976140982	3.465916153606647e-08
24000	0.00612631905602669	0.005298780466945939	3.448077454503134e-08
25000	0.006160739786359009	0.005304161907739606	3.4263115144776176e-08
26000	0.006194905018948191	0.005303998835333567	3.4265622446716364e-08
27000	0.006229275920403078	0.005304145372984378	3.4264094348840744e-08
28000	0.006263641766794308	0.005309446484593011	3.4078402935760567e-08
29000	0.0062975715404262195	0.00532503097406368	3.3535881598708273e-08
30000	0.00633104749943796	0.00533075663550824	3.3343028797657403e-08
31000	0.006363931332651811	0.005349429564181806	3.272586349903244e-08
32000	0.0063969232789989235	0.005350269536119803	3.270792946497252e-08
33000	0.006429721632539645	0.005351880712610412	3.266184605846158e-08
34000	0.006462512461367825	0.005350566201153113	3.270430177102096e-08
35000	0.006495204572454822	0.0053636139445742935	3.233116079658653e-08
36000	0.006527142532586746	0.005440765292036662	3.017714557083566e-08
37000	0.006557193403213524	0.005440631267407223	3.017735502179193e-08
38000	0.0065873213791152446	0.0054682486517437425	2.944928229925005e-08
39000	0.006616721303182337	0.005473346461692541	2.931730362794348e-08
40000	0.00664552726209044	0.00549444937380636	2.8776947207101984e-08
41000	0.006674412720945457	0.005495687659097793	2.8749391752382058e-08
42000	0.006702028508208309	0.005544643565664121	2.7556784346290184e-08
43000	0.0067295257818010094	0.005543796203441354	2.757510647348038e-08
44000	0.006757312334408553	0.005545520089400997	2.7540732841080832e-08
45000	0.00678498817376297	0.0055510580889861685	2.74206685505956e-08
46000	0.006812414463280717	0.0055547283221315654	2.7341003068459837e-08
47000	0.0068390963982339625	0.005736236575931901	2.3465102602171513e-08
48000	0.0068626851867270335	0.005738190294966414	2.3426976911679575e-08
49000	0.006886136774580765	0.005739048550729671	2.3409963752063134e-08
50000	0.006909461492026817	0.0057423883303172355	2.334146323419166e-08
51000	0.006932374113554142	0.005780697934285166	2.258188586801915e-08
52000	0.006955032601567718	0.005780219877015282	2.259255239523917e-08
53000	0.006977501462097874	0.00578065937603089	2.2581926152207234e-08
54000	0.00700000069864616	0.005802585734692215	2.2174351184332322e-08
55000	0.00702225098457179	0.005812841594383716	2.198926163978317e-08
56000	0.00704405578864542	0.005841459472236345	2.1474934221590623e-08
57000	0.007065536260157023	0.0058437763190164055	2.1434384932291533e-08
58000	0.007086852453344757	0.005845924991935195	2.1395301058785543e-08
59000	0.00710837335232618	0.0058532888802556565	2.127261817068684e-08
60000	0.007129571822954421	0.0058532220878993735	2.127249558425079e-08
