"epsilons","lambdas","flatnorms","norm_lengths","norm_areas","input_lengths","input_ratios"
"0.0010",1000,0.5196677395216585,0.00014164465091134052,8.313161132160884e-10,0.0002741674269711302,0.27416742697113017
"0.0010",1000,0.5196677395216585,0.00014164465091134052,8.313161132160884e-10,0.0002741674269711302,0.27416742697113017
"0.0010",1000,0.41133746322544895,0.00012656346759591232,5.711258869928988e-10,0.0003090761354095879,0.3090761354095879
"0.0010",1000,0.5196677395216585,0.00014164465091134052,8.313161132160884e-10,0.0002741674269711302,0.27416742697113017
"0.0010",1000,0.5114844593490206,0.000152763758311326,9.199496512209873e-10,0.0003004660359733004,0.3004660359733004
"0.0010",1000,0.5114844593490206,0.000152763758311326,9.199496512209873e-10,0.0003004660359733004,0.3004660359733004
"0.0010",1000,0.537930808701745,0.00016576253439387053,1.0548942940733675e-09,0.00031010945272040666,0.31010945272040663
"0.0010",1000,0.537930808701745,0.00016576253439387053,1.0548942940733675e-09,0.00031010945272040666,0.31010945272040663
"0.0010",1000,0.4951733460511221,0.00015725949488102665,9.85534478047166e-10,0.0003195750147317834,0.3195750147317834
"0.0010",1000,0.4951733460511221,0.00015725949488102665,9.85534478047166e-10,0.0003195750147317834,0.3195750147317834
"0.0010",1000,0.46762494107417846,0.00015898120012544328,9.260212347793892e-10,0.00034195614329915924,0.34195614329915924
"0.0010",1000,0.515264153134835,0.0001293206205680931,7.810710415803397e-10,0.00025249513442404816,0.25249513442404814
"0.0010",1000,0.4900889845092438,0.000148088137838289,1.145530828480791e-09,0.0003045032093839175,0.3045032093839175
"0.0010",1000,0.4900889845092438,0.000148088137838289,1.145530828480791e-09,0.0003045032093839175,0.3045032093839175
"0.0010",1000,0.45621633762760266,0.0001290354129998814,1.0374788616106124e-09,0.0002851123055739119,0.2851123055739119
"0.0010",1000,0.45621633762760266,0.0001290354129998814,1.0374788616106124e-09,0.0002851123055739119,0.2851123055739119
"0.0010",1000,0.515930365857635,0.00013039728285323325,3.2677962265977325e-10,0.0002533753993304686,0.2533753993304686
"0.0010",1000,0.515930365857635,0.00013039728285323325,3.2677962265977325e-10,0.0002533753993304686,0.2533753993304686
"0.0010",1000,0.6981641440832387,0.00014432142410866918,4.4130101541126716e-10,0.00020734769373492934,0.20734769373492934
"0.0010",1000,0.45621633762760266,0.0001290354129998814,1.0374788616106124e-09,0.0002851123055739119,0.2851123055739119
"0.0010",1000,0.40705983295514814,0.00011983202472647782,1.1879993328985157e-09,0.00029730279006111353,0.29730279006111354
"0.0010",1000,0.41181549391960826,0.00010579513645807517,1.091991366356816e-09,0.0002595510110780284,0.2595510110780284
"0.0010",1000,0.5030313905418465,0.00013204405786270126,1.0480323870797818e-09,0.000264580089338797,0.26458008933879695
"0.0010",1000,0.5273206425970773,0.00014156559285452753,1.1062531532699386e-09,0.0002705599486967405,0.2705599486967405
"0.0010",1000,0.5534909279148253,0.00015584212954720164,1.0640386533686628e-09,0.0002834846251079223,0.28348462510792233
"0.0010",1000,0.5428544173296141,0.00014041080855276445,8.265538705141876e-10,0.00026017539493930497,0.26017539493930497
"0.0010",1000,0.5908994175859957,0.00014725552891465169,4.5201155926931636e-10,0.00024997069903597355,0.24997069903597355
"0.0010",1000,0.5908994175859957,0.00014725552891465169,4.5201155926931636e-10,0.00024997069903597355,0.24997069903597355
"0.0010",1000,0.4900889845092438,0.000148088137838289,1.145530828480791e-09,0.0003045032093839175,0.3045032093839175
"0.0010",1000,0.4387765974314786,0.00014564646191678448,1.193629902821943e-09,0.0003346579846764449,0.3346579846764449
"0.0010",1000,0.39137318752600075,0.00013462836035708486,1.2423487248621906e-09,0.0003471640710515472,0.3471640710515472
"0.0010",1000,0.45783766303730705,0.00014275095445621697,1.1026596703177806e-09,0.0003142022287380337,0.31420222873803366
"0.0010",1000,0.3970099534631223,0.00012970453010517033,9.142240013091529e-10,0.00032900624522657593,0.3290062452265759
"0.0010",1000,0.3970099534631223,0.00012970453010517033,9.142240013091529e-10,0.00032900624522657593,0.3290062452265759
"0.0010",1000,0.48411411995492887,0.0001417627431130722,1.3361820365966405e-09,0.0002955892407414008,0.2955892407414008
"0.0010",1000,0.4239283282954761,0.0001314376281827846,1.0471302468098385e-09,0.0003125168798279816,0.3125168798279816
"0.0010",1000,0.46909387132836244,0.0001406684564494541,9.80583377332235e-10,0.0003019631005318187,0.3019631005318187
"0.0010",1000,0.5031825589702891,0.00014218885885527034,9.82494505180554e-10,0.00028453162934231316,0.28453162934231313
"0.0010",1000,0.5133300752517037,0.00014812530112952023,9.825124723713068e-10,0.0002904716103547581,0.2904716103547581
"0.0010",1000,0.39262429744182537,0.00016131250953513613,1.277645382955654e-09,0.0004141112915768605,0.4141112915768605
"0.0010",1000,0.4286801216995438,0.00019838162878807675,1.5561200462343717e-09,0.0004664031260456831,0.4664031260456831
"0.0010",1000,0.44435785078899687,0.0002020548792603795,1.5378658243370181e-09,0.0004581729448983955,0.4581729448983955
"0.0010",1000,0.44449522525447677,0.00019851022402165346,1.5284570834464635e-09,0.0004500356128473063,0.4500356128473063
"0.0010",1000,0.508713807933462,0.00020710421695818037,1.1024052614857716e-09,0.0004092804617697715,0.4092804617697715
"0.0010",1000,0.508713807933462,0.00020710421695818037,1.1024052614857716e-09,0.0004092804617697715,0.4092804617697715
"0.0010",1000,0.4922777551552245,0.00020842301301986254,1.1140165838246903e-09,0.0004256479749681483,0.42564797496814827
"0.0010",1000,0.5212841525380719,0.00021206187045149437,1.073638194440281e-09,0.00040886627304552155,0.40886627304552153
"0.0010",1000,0.497702955013432,0.00017978773028516867,7.392572077608658e-10,0.00036272034488534925,0.36272034488534927
"0.0010",1000,0.4923188429509203,0.00020486601739922505,8.855800362092438e-10,0.00041792346643117586,0.41792346643117584
"0.0010",1000,0.4020785167829914,0.00015941080956367306,1.0720023667883309e-09,0.00039913301813405944,0.39913301813405944
"0.0010",1000,0.4020785167829914,0.00015941080956367306,1.0720023667883309e-09,0.00039913301813405944,0.39913301813405944
"0.0010",1000,0.4213939021666062,0.000172734913981953,1.0720023667873972e-09,0.0004124571225523394,0.4124571225523394
"0.0010",1000,0.3984006065730671,0.00015406870221311596,1.0613730700938336e-09,0.0003893821262412129,0.38938212624121293
"0.0010",1000,0.3984006065730671,0.00015406870221311596,1.0613730700938336e-09,0.0003893821262412129,0.38938212624121293
"0.0010",1000,0.5146674816751702,0.00015765090306588207,1.1511740158568978e-09,0.0003085527699649113,0.30855276996491127
"0.0010",1000,0.398933353719432,0.00011951912404848045,7.512150796349038e-10,0.0003014797785313808,0.3014797785313808
"0.0010",1000,0.5267949038554932,0.00017295505853170398,9.054612450613445e-10,0.00033003455140571665,0.33003455140571664
"0.0010",1000,0.5267949038554932,0.00017295505853170398,9.054612450613445e-10,0.00033003455140571665,0.33003455140571664
"0.0010",1000,0.5141486649745639,0.00020947135598408062,6.25997043077428e-10,0.0004086315249647726,0.4086315249647726
"0.0010",1000,0.5141486649745639,0.00020947135598408062,6.25997043077428e-10,0.0004086315249647726,0.4086315249647726
"0.0010",1000,0.5134381604901748,0.00020961740771298208,6.305157251605673e-10,0.0004094902553355614,0.4094902553355614
"0.0010",1000,0.4253387538702168,0.0001476118201794147,5.66581476348693e-10,0.00034837738228051733,0.34837738228051734
"0.0010",1000,0.5078743300674724,0.0002067636419340653,6.609118951150751e-10,0.0004084170857810898,0.4084170857810898
"0.0010",1000,0.4972747893883486,0.00020678659260149965,1.0282139120368036e-09,0.00041790738430385764,0.41790738430385765
"0.0010",1000,0.4970966409251864,0.00020658792612886294,1.051709958970712e-09,0.0004177047660217113,0.4177047660217113
"0.0010",1000,0.5114844593490206,0.000152763758311326,9.199496512209873e-10,0.0003004660359733004,0.3004660359733004
"0.0010",1000,0.4793106798366794,0.00019343613425984636,1.0201013809713786e-09,0.0004056997764103167,0.4056997764103167
"0.0010",1000,0.4793106798366794,0.00019343613425984636,1.0201013809713786e-09,0.0004056997764103167,0.4056997764103167
"0.0010",1000,0.41698675094901677,0.0001550598661707004,7.069424936026448e-10,0.00037355337623987963,0.3735533762398796
"0.0010",1000,0.41698675094901677,0.0001550598661707004,7.069424936026448e-10,0.00037355337623987963,0.3735533762398796
"0.0010",1000,0.5327045844756485,0.00020455833887815758,7.792809084724275e-10,0.000385462460378012,0.385462460378012
"0.0010",1000,0.5327045844756485,0.00020455833887815758,7.792809084724275e-10,0.000385462460378012,0.385462460378012
"0.0010",1000,0.5316206999297047,0.0002011876859218624,7.697003877742344e-10,0.00037988999739163863,0.37988999739163865
"0.0010",1000,0.5817634766204576,0.0001905012166673797,3.9625798807829144e-10,0.00032813588739603785,0.32813588739603783
"0.0010",1000,0.41698675094901677,0.0001550598661707004,7.069424936026448e-10,0.00037355337623987963,0.3735533762398796
"0.0010",1000,0.4952974705651285,0.0001681754588310657,7.182201364266793e-10,0.0003409944306293079,0.3409944306293079
"0.0010",1000,0.4483646420308286,0.00015728457819972057,5.588483756174128e-10,0.00035204253810113115,0.3520425381011311
"0.0010",1000,0.5114292015950442,0.00015974127452934633,4.766039859149042e-10,0.0003132747954469047,0.3132747954469047
"0.0010",1000,0.5206278388736605,0.00015877472380260217,4.3521640017646323e-10,0.00030580373985996886,0.30580373985996884
"0.0010",1000,0.5243850277232859,0.0001672313175406857,6.921408203192773e-10,0.000320229315261108,0.32022931526110804
"0.0010",1000,0.5243850277232859,0.0001672313175406857,6.921408203192773e-10,0.000320229315261108,0.32022931526110804
"0.0010",1000,0.517492056253841,0.000162656612476223,6.921408203193175e-10,0.000315654610196405,0.315654610196405
"0.0010",1000,0.4701574373616166,0.00012696044409097977,3.5462962736041915e-10,0.00027079242738941754,0.27079242738941756
"0.0010",1000,0.4701574373616166,0.00012696044409097977,3.5462962736041915e-10,0.00027079242738941754,0.27079242738941756
"0.0010",1000,0.517492056253841,0.000162656612476223,6.921408203193175e-10,0.000315654610196405,0.315654610196405
"0.0010",1000,0.4915113548593645,0.0001608924737969241,7.262588450364179e-10,0.0003288199368012653,0.3288199368012653
"0.0010",1000,0.5439411674620251,7.467505829706101e-05,8.445890298884715e-11,0.00013744044700435206,0.13744044700435207
"0.0010",1000,0.5487918348100558,7.61525978010327e-05,8.445890298884715e-11,0.00013891798650832375,0.13891798650832374
"0.0010",1000,0.524078628001647,6.893899250406398e-05,8.445890298884717e-11,0.00013170438121135503,0.13170438121135503
"0.0010",1000,0.5174211027340997,5.7659165929599574e-05,9.635536095133805e-11,0.00011162188976322289,0.11162188976322289
"0.0010",1000,0.5185642799153236,0.0001625471464176589,4.5065798038774486e-10,0.00031432516799009477,0.31432516799009474
"0.0010",1000,0.4725191613783189,0.00013617423956891804,6.307710048534432e-10,0.0002895226728472067,0.28952267284720673
"0.0010",1000,0.5576344976835756,0.00015551835270720082,5.858263224632022e-10,0.0002799399600959477,0.27993996009594774
"0.0010",1000,0.5079129887593252,0.00014173794642625035,6.529800178428868e-10,0.00028034511736333095,0.28034511736333095
"0.0010",1000,0.5423928463895772,0.00017446396459644796,8.108865237123838e-10,0.00032315111138886236,0.3231511113888624
"0.0010",1000,0.503597908568081,0.00015286654827115334,5.593208524210978e-10,0.0003046594644521502,0.3046594644521502
"0.0010",1000,0.44470234127106667,0.0001358983344869146,5.410047027851408e-10,0.00030681048091566864,0.30681048091566865
"0.0010",1000,0.582708612073046,0.00017683280866324748,7.501974459971254e-10,0.0003047543874072407,0.3047543874072407
"0.0010",1000,0.6930530144985024,0.00020720293784229254,6.428165923329281e-10,0.0002998987813147656,0.2998987813147656
"0.0010",1000,0.5945402986347518,0.00018765764273620452,9.09707726285093e-10,0.00031716496071922877,0.3171649607192288
"0.0010",1000,0.5983054461906541,0.00018722996322168041,9.095621192311574e-10,0.0003144539742012638,0.31445397420126375
"0.0010",1000,0.5663847527479733,0.00015918215489885287,8.505904369812229e-10,0.0002825512949622862,0.28255129496228615
"0.0010",1000,0.5615861155675083,0.00015525890235379834,8.415623568815242e-10,0.0002779635400225899,0.2779635400225899
"0.0010",1000,0.6036597088008467,0.00020132893796840625,9.926115549314848e-10,0.00033515827969576417,0.33515827969576417
"0.0010",1000,0.5487261563238576,0.00018493277569235064,9.9908166712509e-10,0.0003388427090939308,0.3388427090939308
"0.0010",1000,0.5568560305496046,0.00015229194067356843,8.415623568815241e-10,0.00027499657834236,0.27499657834236
"0.0010",1000,0.617844254529555,0.0001369270460767912,3.7008420679278457e-10,0.00022221964399122906,0.22221964399122907
"0.0010",1000,0.5453634273701906,0.0001266957246904914,4.755838381655331e-10,0.00023318635270775783,0.23318635270775784
"0.0010",1000,0.5367162802354356,0.00012538357831212937,4.755838381655331e-10,0.00023449849908611985,0.23449849908611983
"0.0010",1000,0.5936194928388553,0.00013568270250480718,5.46455944847853e-10,0.00022948902469184236,0.22948902469184235
"0.0010",1000,0.5461054295736681,0.00015130268904135378,5.469116304604031e-10,0.000278059130066441,0.278059130066441
"0.0010",1000,0.5461054295736681,0.00015130268904135378,5.469116304604031e-10,0.000278059130066441,0.278059130066441
"0.0010",1000,0.5461054295736681,0.00015130268904135378,5.469116304604031e-10,0.000278059130066441,0.278059130066441
"0.0010",1000,0.5958622553119455,0.0001484509376266978,5.26636804025371e-10,0.00025002015667653014,0.25002015667653016
"0.0010",1000,0.5958622553119455,0.0001484509376266978,5.26636804025371e-10,0.00025002015667653014,0.25002015667653016
"0.0010",1000,0.5461054295736681,0.00015130268904135378,5.469116304604031e-10,0.000278059130066441,0.278059130066441
"0.0010",1000,0.5936194928388553,0.00013568270250480718,5.46455944847853e-10,0.00022948902469184236,0.22948902469184235
"0.0010",1000,0.5376556313291115,9.889148913831545e-05,5.89971146656247e-10,0.00018502821227604104,0.18502821227604105
"0.0010",1000,0.5376556313291115,9.889148913831545e-05,5.89971146656247e-10,0.00018502821227604104,0.18502821227604105
"0.0010",1000,0.629261541949216,9.774607530621707e-05,1.9543384290097662e-10,0.00015564515327876549,0.1556451532787655
"0.0010",1000,0.6116193429889644,0.00011716683485829824,6.43443204525917e-10,0.00019262026195425582,0.19262026195425583
"0.0010",1000,0.6116193429889644,0.00011716683485829824,6.43443204525917e-10,0.00019262026195425582,0.19262026195425583
"0.0010",1000,0.614451086976057,0.00011234031879404745,6.604691042758904e-10,0.000183905261612348,0.183905261612348
"0.0010",1000,0.7662237866621774,9.408412481621188e-05,4.1562962214654465e-10,0.0001233317942921324,0.12333179429213241
"0.0010",1000,0.7564517711410192,7.920851944169775e-05,1.1689078027346207e-10,0.00010486512590527494,0.10486512590527494
"0.0010",1000,0.763590473714016,0.0001013436987476367,3.0946192810179637e-10,0.00013312523423885742,0.13312523423885742
"0.0010",1000,0.5453386090237097,5.830782033295441e-05,1.2705578963759435e-10,0.00010715338168923123,0.10715338168923122
"0.0010",1000,0.5713098515485132,6.439160341583453e-05,1.2545936741834218e-10,0.00011292832183513356,0.11292832183513356
"0.0010",1000,0.766568420641062,0.0001030420117321207,3.094619281017964e-10,0.00013482354722334144,0.13482354722334144
"0.0010",1000,0.6186120326932222,0.00011155502773008584,1.9877474430421506e-10,0.0001806524874530047,0.1806524874530047
"0.0010",1000,0.6718692821899349,0.00013799596414570871,2.910359738241983e-10,0.00020582426341741832,0.2058242634174183
"0.0010",1000,0.697055738902416,0.00013943312257584992,2.3920026704024e-10,0.00020037468318217735,0.20037468318217735
"0.0010",1000,0.7350167968381806,0.00014651831386798162,1.733142577816592e-10,0.00019957588555361756,0.19957588555361755
"0.0010",1000,0.7350167968381806,0.00014651831386798162,1.733142577816592e-10,0.00019957588555361756,0.19957588555361755
"0.0010",1000,0.7350167968381806,0.00014651831386798162,1.733142577816592e-10,0.00019957588555361756,0.19957588555361755
"0.0010",1000,0.7350167968381806,0.00014651831386798162,1.733142577816592e-10,0.00019957588555361756,0.19957588555361755
"0.0010",1000,0.7350167968381806,0.00014651831386798162,1.733142577816592e-10,0.00019957588555361756,0.19957588555361755
"0.0010",1000,0.39262429744182537,0.00016131250953513613,1.277645382955654e-09,0.0004141112915768605,0.4141112915768605
"0.0010",1000,0.4183121018031739,0.0001645299999338085,1.2058689585395117e-09,0.00039620146818112093,0.3962014681811209
"0.0010",1000,0.37319742244300974,0.00016417397244907392,1.2629704476745715e-09,0.000443296049082472,0.443296049082472
"0.0010",1000,0.37319742244300974,0.00016417397244907392,1.2629704476745715e-09,0.000443296049082472,0.443296049082472
"0.0010",1000,0.39103364108492195,0.0001293056573655568,8.470318526944029e-10,0.00033284269061133165,0.33284269061133165
"0.0010",1000,0.39103364108492195,0.0001293056573655568,8.470318526944029e-10,0.00033284269061133165,0.33284269061133165
"0.0010",1000,0.4219488176956451,0.0001119052536905903,8.728179445546605e-10,0.00026727903220833917,0.26727903220833915
"0.0010",1000,0.4219488176956451,0.0001119052536905903,8.728179445546605e-10,0.00026727903220833917,0.26727903220833915
"0.0010",1000,0.4252639889950901,0.00010886353522545915,1.104094375936121e-09,0.000258586742463785,0.258586742463785
"0.0010",1000,0.4252639889950901,0.00010886353522545915,1.104094375936121e-09,0.000258586742463785,0.258586742463785
"0.0010",1000,0.4801675808345177,0.00013555725997441774,6.467268664099958e-10,0.00028365927288158236,0.2836592728815824
"0.0010",1000,0.46159859375124845,0.00013413433518533283,6.084259139326777e-10,0.00029190461782879095,0.29190461782879096
"0.0010",1000,0.523690666076051,0.00016412241660175315,7.984455501257463e-10,0.0003149203773051951,0.3149203773051951
"0.0010",1000,0.523690666076051,0.00016412241660175315,7.984455501257463e-10,0.0003149203773051951,0.3149203773051951
"0.0010",1000,0.4808293715092002,0.00013716325520114785,8.489173884152872e-10,0.0002870294136907201,0.2870294136907201
"0.0010",1000,0.4808293715092002,0.00013716325520114785,8.489173884152872e-10,0.0002870294136907201,0.2870294136907201
"0.0010",1000,0.4384075438533343,0.00011415166508213604,8.45017780990047e-10,0.0002623054381144438,0.2623054381144438
"0.0010",1000,0.5308549067334954,0.00014630989539493312,9.441971927972517e-10,0.0002773904709552891,0.2773904709552891
"0.0010",1000,0.5221030102935048,0.00013662399057444213,9.343393155751402e-10,0.00026346971225599264,0.26346971225599264
"0.0010",1000,0.4808293715092002,0.00013716325520114785,8.489173884152872e-10,0.0002870294136907201,0.2870294136907201
"0.0010",1000,0.5634289545747073,0.00015600355787161792,8.609191317874758e-10,0.00027841039359045947,0.2784103935904595
"0.0010",1000,0.5615758137633713,0.0001530906175059687,8.616225202655657e-10,0.0002741432879641509,0.27414328796415094
"0.0010",1000,0.515264153134835,0.0001293206205680931,7.810710415803397e-10,0.00025249513442404816,0.25249513442404814
"0.0010",1000,0.46159859375124845,0.00013413433518533283,6.084259139326777e-10,0.00029190461782879095,0.29190461782879096
"0.0010",1000,0.46331688079022665,0.00013999790472977362,6.284241064987853e-10,0.00030352083998412094,0.30352083998412094
"0.0010",1000,0.4696697649623423,0.00014830035003970932,7.102060027264619e-10,0.00031726665661431985,0.31726665661431985
"0.0010",1000,0.448647902130931,0.00013909686926486035,7.45535861620285e-10,0.0003116974457303264,0.3116974457303264
"0.0010",1000,0.4383931756856065,0.00014194758771408922,7.581142319624387e-10,0.0003255198982577069,0.3255198982577069
"0.0010",1000,0.5463553894912033,0.00014875498265624678,7.14031544797807e-10,0.00027357470444327184,0.2735747044432718
"0.0010",1000,0.519278714437407,0.00015653082949474388,7.175129268237333e-10,0.00030282069734349185,0.3028206973434918
"0.0010",1000,0.519278714437407,0.00015653082949474388,7.175129268237333e-10,0.00030282069734349185,0.3028206973434918
"0.0010",1000,0.47384931419181486,0.00012281938482301845,6.282692341146425e-10,0.0002605209089891419,0.26052090898914193
"0.0010",1000,0.4932809005206976,0.00013964922332536785,4.757190542202737e-10,0.0002840672368049827,0.2840672368049827
"0.0010",1000,0.5090750301770662,0.00014703144388359928,4.994745715243788e-10,0.00028980191466827505,0.28980191466827504
"0.0010",1000,0.5090750301770662,0.00014703144388359928,4.994745715243788e-10,0.00028980191466827505,0.28980191466827504
"0.0010",1000,0.47288963732830613,0.00013262672807808952,5.065324028360429e-10,0.00028153135525043683,0.2815313552504368
"0.0010",1000,0.47198489278271816,0.0001327728032024459,5.110510823908531e-10,0.0002823900856212256,0.2823900856212256
"0.0010",1000,0.4902254678422148,0.0001447345957405741,5.640740745895323e-10,0.0002963915164479579,0.29639151644795786
"0.0010",1000,0.5068100843613342,0.00014682631939642355,5.493674027649804e-10,0.00029079075445964463,0.29079075445964464
"0.0010",1000,0.55722075248268,0.00015530213447256664,5.623033090973392e-10,0.0002797175752827129,0.2797175752827129
"0.0010",1000,0.546047243174328,0.00016636727134601546,5.867363670099451e-10,0.00030575011558061217,0.30575011558061216
"0.0010",1000,0.48418877375582603,0.00018220953860770189,7.290910273204428e-10,0.0003778250127857722,0.3778250127857722
"0.0010",1000,0.5073387821952804,0.00019610606328712376,6.513418931323786e-10,0.00038782252034602393,0.38782252034602394
"0.0010",1000,0.5243448983710278,0.00013314657920409907,6.696906137674022e-10,0.00025520658298305344,0.25520658298305343
"0.0010",1000,0.5051097950424392,0.00016482536794930455,6.933183946819492e-10,0.0003276885302334706,0.3276885302334706
"0.0010",1000,0.5559237791886723,0.0001863962413507331,5.629773471825664e-10,0.00033630369071596135,0.33630369071596133
"0.0010",1000,0.46990006524138145,0.00014821789295548415,6.75689592743763e-10,0.0003168622299972299,0.3168622299972299
"0.0010",1000,0.43728978896199994,0.00014395529606071856,6.929277781912218e-10,0.0003307834472473346,0.3307834472473346
"0.0010",1000,0.5329912113717777,0.00017356168489550975,7.414741874518784e-10,0.00032702820490107445,0.3270282049010744
"0.0010",1000,0.5036107553968776,0.00017270700151107135,7.908474416469025e-10,0.00034450783088615884,0.34450783088615883
"0.0010",1000,0.5362385848003823,0.0001861709458432488,1.197672252545063e-09,0.0003494127864102559,0.34941278641025586
"0.0010",1000,0.515264153134835,0.0001293206205680931,7.810710415803397e-10,0.00025249513442404816,0.25249513442404814
"0.0010",1000,0.5490671359639315,0.00013921324210240365,5.181533120031171e-10,0.0002544887250793058,0.2544887250793058
"0.0010",1000,0.5490671359639315,0.00013921324210240365,5.181533120031171e-10,0.0002544887250793058,0.2544887250793058
"0.0010",1000,0.6209996545139855,0.0001251639060417559,6.084581327689362e-10,0.00020253210007493223,0.20253210007493222
"0.0010",1000,0.6209996545139855,0.0001251639060417559,6.084581327689362e-10,0.00020253210007493223,0.20253210007493222
