"radius","flatnorms","input_ratios","index","hausdorff","MIN_X","MIN_Y","MAX_X","MAX_Y"
10,0.3097479702131415,0.18717554506467649,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30610468285435105,0.18591124720010874,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3233842306788297,0.188840616965586,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3627493254511038,0.2048495387339677,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059829267174479,0.1860025546458572,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3023541932625238,0.18507957398831493,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059775054161369,0.18595308866407792,994,117.08832476462206,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3263920757380635,0.18932083682076864,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059713384835202,0.18595683665458856,994,118.96813935387753,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3103670346287416,0.18705594717002724,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.2973323123235574,0.1850614676276737,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3049705045546271,0.18563650423335418,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.32583773016120526,0.1892891361859135,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30844048725418693,0.1866712664155015,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3035259405142695,0.18529646111589015,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30571216750958013,0.18613182888954988,994,120.37581378092572,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3081593277568125,0.18659755935413191,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061494870700907,0.18590136007100938,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305637075666027,0.18621303039341874,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30599419226869756,0.18594294804705278,994,117.0710385226148,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061440732494875,0.18590464752663796,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3050050861881369,0.1856437038640582,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3129786653557478,0.18670720418656694,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30937156870825955,0.18704286491630243,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056492720872561,0.18620559986999233,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056915330164273,0.18616251088270813,994,117.71899483075704,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30613967991168595,0.18590731539635721,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305904248162603,0.18603198468913032,994,122.18319167899438,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30621713646191634,0.18593873221716967,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30614533577819364,0.18590388088302354,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061386631069573,0.18590793286575216,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30583328232186346,0.1859330968546081,994,117.12958776910882,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059463765321134,0.18597200867715655,994,117.2080170976691,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30583242256785537,0.18607675036307753,994,121.93855733989881,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.36173776641132355,0.20470148849236824,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.29959394585581506,0.1853974059652203,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3080443843849272,0.18655672588017388,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30621037138637647,0.1859428401401146,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3136040385868171,0.18638879320095164,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059397482299812,0.18602880593292154,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3258248747896962,0.18928685350551067,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059797786914905,0.1859517071272121,994,117.08337989269599,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305910300549458,0.18602830407467155,994,121.99314099871664,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3062423241818945,0.1859234391951743,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.31288002406317805,0.18627852510341475,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30571477667992325,0.18596970930966403,994,119.47256117818804,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056190726053038,0.18622399962026775,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30618837274334404,0.18595619952763623,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30888132597420975,0.18686090837992853,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30584605549202215,0.18603300962470234,994,117.97515609805268,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.28805234472941255,0.183476838047347,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3073858447420186,0.1863303226036542,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3058572092065221,0.18602622554890125,994,117.8672756022993,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.2961820776832572,0.1848510193812665,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30889113601190793,0.18683215435986644,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30588230925497184,0.18606373866971163,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.29731656345253965,0.18505910330577902,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3062082823016467,0.185944108721741,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3060602388589326,0.1859382440139786,994,126.18197978976983,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057665599545536,0.1860813759021867,994,118.91810424024413,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30593039791754545,0.18603449162640556,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30569070410415866,0.1861448977266383,994,120.90056800634167,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061928479009805,0.18595348168677386,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3159586701947519,0.1867334468218507,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056501085599867,0.18600797966768537,994,121.03654969514233,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.307305331112465,0.18629625059344573,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30134699975998236,0.18565405080137384,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30927491413023733,0.1869764387316396,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.36661915107147464,0.20514554067526805,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30590027774921913,0.18600003441219506,994,117.50187944496992,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30939361140284194,0.1870509814665491,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30616321511979777,0.1859714796594154,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3031738153112714,0.18523978876649577,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3265600371825959,0.18934894781112102,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30523160398871024,0.18570245369997526,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3066278226037627,0.1860898943864094,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30603104505776096,0.18595598155128695,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30397151187737226,0.1853947457369547,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3084037287354072,0.18668550590444818,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3092493850809607,0.18699766512504176,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.31093060940463335,0.18678037829894892,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30586287542071067,0.18605822400407004,994,123.81614115918553,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059969124065074,0.1859767241545169,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.32303741191934376,0.1887870099419974,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30517002419005473,0.1856866878509343,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3251232657546485,0.18911997154445914,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3058352467834956,0.18593190255796774,994,117.14855620047776,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30607832850243705,0.18592725478987204,994,116.7708632009081,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3097884067076815,0.18718408383425092,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305948225133863,0.18600631962550124,994,124.29085429686435,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3276544777588146,0.18955102960848114,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30607291418756094,0.18594786864662885,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.308412097677815,0.18666138797432044,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3060601933447167,0.18593827163563262,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30610046017199133,0.18591381186378655,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30607135327489243,0.1859314920009283,994,117.84041374116558,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30596617468037196,0.18595997505698733,994,119.09183019156282,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30592581058920304,0.1860199480318768,994,123.12397693025413,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.309652518204577,0.1871441729074818,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061432469140359,0.1859051493372403,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30598391743345754,0.18598462243658728,994,124.93695605182391,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057221503421121,0.18610840632782172,994,119.61513669603349,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3086349520929984,0.18562007443067258,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057442786861489,0.1861122801650421,994,119.72891321687476,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30615667949819575,0.18597544964932572,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30590507377012455,0.18603255790837916,994,123.46769197232277,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30594416196164625,0.18602612216617517,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3023266080585967,0.18506858733389955,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30973851733031366,0.1871556131285981,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3097014172243212,0.1871386975984691,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.36563027124002995,0.20510697442232256,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3062313517036274,0.1859301009541371,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.306046650838073,0.18594649937215021,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3055368288800105,0.18627412698739973,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30293815382311984,0.18519362883899065,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30935785339620586,0.18700879386936617,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30566114741760664,0.1861810171884625,994,125.5172274477614,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.31541734323377424,0.18665693820990048,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3061904283241672,0.18595495112850663,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059484735010385,0.18589588988893488,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.2869259298130337,0.18328899455522846,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30583433891255163,0.18604013658745922,994,118.09445853864102,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056493065090604,0.1860084677693034,994,121.0580708434975,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30831570775075795,0.18662805741172847,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30914656736265295,0.18692728414058637,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.36033913081602964,0.20441081554791626,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30584269319144497,0.1859273756492018,994,117.33995108702102,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30251760424653995,0.1850987719046799,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3065933039979241,0.1860771181941332,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.29734454236758845,0.1840497665747145,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057433363575107,0.18611285377980552,994,119.74611290148017,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3093344857617149,0.18699962577241508,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056786906623575,0.18617033205391484,994,122.37275782753159,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30977710779750633,0.18718334459182637,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3095511848141081,0.1857625632940797,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30301158642501247,0.18519063987832352,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057710563164116,0.1858462948797353,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30618936869961133,0.185955594658221,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30249723727300787,0.18509528815034834,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3657291055105079,0.20511190516566918,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3055387729850347,0.1862729417498231,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30586963361775715,0.18607144939563766,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30567939271463546,0.18618725179289722,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305830066254271,0.18604273569658414,994,118.13951986791116,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.306005245502259,0.18597165965870976,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3059371227435137,0.18597763383618107,994,117.25768819197424,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3058582316140167,0.1860256037099803,994,117.85766062956526,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3060358560775223,0.18595305827425226,994,125.71028327623753,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30602907427689824,0.18595717911567608,994,125.57436460561124,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.306142220055891,0.18590577289853824,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.2985428445544288,0.1842508530048145,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30614535407413257,0.1859038697557106,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.305667805215443,0.1861769619512345,994,126.19392171201201,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3065121771529993,0.18605246834625574,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3056860336190475,0.18614774177799467,994,121.02861877292588,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30552633903746595,0.1862805224642383,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3068046216002234,0.18614257055025057,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3037594956480036,0.18535934131926204,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3057168603240601,0.18616443331880048,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3053659384599415,0.18573715569951635,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30561079015297804,0.18622904653154482,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30620194440021825,0.18594795747261117,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3093497729713932,0.18703482552415948,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3072729452974564,0.1862929111626047,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.29697412193346917,0.18398779370836263,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3079417461416705,0.18652057284020038,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3060302758064388,0.1859737762752847,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30614710870094336,0.18590280429763986,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3675077978271593,0.20516007792435914,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30568037298822165,0.18615118888648344,994,121.19223667678425,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30230722289968875,0.18506819790159593,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.30565922067573936,0.18618219079281903,994,123.93655980729564,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
10,0.3137147000110616,0.1866999071503058,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
